BS_Tilt,BS_Azimuth,BS_Height,Distance,UE_Azimuth,UE_Tilt,RS_CIN_DL,RSRP,UE_Clutter,LOS,First_Diffraction,Last_Diffraction,Indoor_Path,Outdoor_Path,Penetrations_BT1,Penetration_Distance_BT1,Percent_Propagation_Path_BT1,Penetrations_BT2,Penetration_Distance_BT2,Percent_Propagation_Path_BT2,Penetrations_Trees,Penetration_Distance_Trees,Percent_Propagation_Path_Trees,Penetrations_Bridge,Penetration_Distance_Bridge,Percent_Propagation_Path_Bridge,Total_Penetrations,Propagation_Path,Log_Propagation_Path,BS_X,BS_Y,BS_Z,UE_X,UE_Y,UE_Z,Manhattan_Distance,Pathloss,BS_Clutter
0,68,34,317.55,248.77,-5.1284,28.048,-75.649,5,0,6.1267,0,128.41,188.34,0,0,0,10,128.41,100,0,0,0,0,0,0,10,316.75,2.5007,5.9588e+05,5.6339e+06,87,5.9618e+05,5.634e+06,59.5,411,114.63,3
0,201,35,392.53,57.484,-5.0229,22.74,-70.524,6,0,0,0,2.6921,389.01,0,0,0,1,2.6921,100,0,0,0,0,0,0,1,391.7,2.593,5.9466e+05,5.6342e+06,59,5.9433e+05,5.634e+06,32.5,542,109.5,4
0,201,35,255.84,37.855,-7.2397,31.717,-67.836,6,1,0,0,0,255.53,0,0,0,0,0,100,0,0,0,0,0,0,0,255.53,2.4074,5.9466e+05,5.6342e+06,59,5.945e+05,5.634e+06,26.5,359,106.81,4
0,201,35,201.92,16.101,-8.8668,26.392,-62.774,27,0,0,0,9.4761,192.36,0,0,0,1,9.4761,100,0,0,0,0,0,0,1,201.84,2.305,5.9466e+05,5.6342e+06,59,5.946e+05,5.634e+06,35.5,250,101.75,4
0,314,28,34.928,156.37,-38.214,13.418,-65.024,27,0,16.485,0,15.096,19.813,0,0,0,1,15.096,100,0,0,0,0,0,0,1,34.909,1.5429,5.9479e+05,5.634e+06,57,5.9478e+05,5.634e+06,29.5,46,104,4
0,58,28,51.856,219.52,-27.069,27.087,-52.211,6,1,3.5111,0,0,51.788,0,0,0,0,0,100,0,0,0,0,0,0,0,51.788,1.7142,5.9479e+05,5.634e+06,57,5.9482e+05,5.634e+06,49.5,73,91.188,4
0,58,28,51.225,218.66,-27.354,27.768,-53.461,6,1,14.361,0,0,51.161,0,0,0,0,0,100,0,0,0,0,0,0,0,51.161,1.7089,5.9479e+05,5.634e+06,57,5.9482e+05,5.634e+06,49.5,72,92.438,4
0,58,28,109.14,256.22,-12.652,21.598,-55.899,6,1,18.827,0,0,108.85,0,0,0,0,0,100,0,0,0,0,0,0,0,108.85,2.0368,5.9479e+05,5.634e+06,57,5.949e+05,5.634e+06,45.5,132,94.875,4
0,309,32,258.07,144.46,-7.1778,1.467,-76.774,5,0,0,0,35.385,222.42,0,0,0,2,35.385,100,0,0,0,0,0,0,2,257.81,2.4113,5.9506e+05,5.6338e+06,67,5.9491e+05,5.634e+06,32.5,360,115.75,4
0,58,28,120.54,256.08,-11.489,23.901,-53.836,5,1,18.857,0,0,120.21,0,0,0,0,0,100,0,0,0,0,0,0,0,120.21,2.08,5.9479e+05,5.634e+06,57,5.9491e+05,5.634e+06,47.5,146,92.813,4
0,58,28,192.4,259.22,-6.9638,12.091,-76.024,5,0,156.88,0,58.723,133.14,0,0,0,4,58.723,100,0,0,0,0,0,0,4,191.87,2.283,5.9479e+05,5.634e+06,57,5.9498e+05,5.634e+06,33.5,225,115,4
0,57,37,195.09,181.76,-10.028,15.171,-65.586,28,1,0,0,0,195.06,0,0,0,0,0,100,0,0,0,0,0,0,0,195.06,2.2902,5.9506e+05,5.6338e+06,70,5.9507e+05,5.634e+06,57.5,201,104.56,4
0,57,37,205,192.68,-9.5529,-0.69664,-84.211,28,0,0,0,57.755,147.18,0,0,0,2,57.755,100,0,0,0,0,0,0,2,204.94,2.3116,5.9506e+05,5.6338e+06,70,5.9511e+05,5.634e+06,35.5,245,123.19,4
0,57,37,361.96,235.7,-4.6593,14.255,-79.211,5,0,0,0,124.3,236.93,0,0,0,5,124.3,100,0,0,0,0,0,0,5,361.23,2.5578,5.9506e+05,5.6338e+06,70,5.9536e+05,5.634e+06,40.5,503,118.19,4
0,57,37,396.5,239.04,-4.255,5.6964,-67.899,5,1,0,0,0,395.64,0,0,0,0,0,100,0,0,0,0,0,0,0,395.64,2.5973,5.9506e+05,5.6338e+06,70,5.954e+05,5.634e+06,58.5,544,106.88,4
0,183,32,74.947,31.357,-21.485,5.034,-78.524,5,0,32.09,0,64.331,10.546,0,0,0,1,64.331,100,0,0,0,0,0,0,1,74.877,1.8743,5.9553e+05,5.6341e+06,72,5.9549e+05,5.634e+06,42.5,103,117.5,3
0,55,32,114.06,301.74,-13.08,3.7338,-71.274,5,0,5.4526,0,10.163,103.66,0,0,0,1,10.163,100,0,0,0,0,0,0,1,113.82,2.0562,5.9553e+05,5.6341e+06,72,5.9563e+05,5.634e+06,53.5,157,110.25,3
0,55,32,266.79,283.88,-5.2469,3.1815,-79.024,27,0,10.691,0,46.816,219.26,0,0,0,4,46.816,100,0,0,0,0,0,0,4,266.08,2.425,5.9553e+05,5.6341e+06,72,5.9579e+05,5.634e+06,47.5,323,118,3
0,55,32,344.38,281.05,-3.7381,2.4638,-72.211,27,0,12.938,0,11.742,331.7,0,0,0,2,11.742,100,0,0,0,0,0,0,2,343.44,2.5359,5.9553e+05,5.6341e+06,72,5.9587e+05,5.634e+06,50.5,404,111.19,3
0,55,32,371.85,281.79,-3.3091,6.677,-71.086,27,0,12.381,0,10.595,360.25,0,0,0,2,10.595,100,0,0,0,0,0,0,2,370.84,2.5692,5.9553e+05,5.6341e+06,72,5.959e+05,5.634e+06,50.5,440,110.06,3
0,301,34,191.05,222.88,-9.9455,6.8598,-81.336,5,0,0,0,111.49,79.282,0,0,0,2,111.49,100,0,0,0,0,0,0,2,190.77,2.2805,5.9588e+05,5.6339e+06,87,5.9601e+05,5.634e+06,53.5,270,120.31,3
0,201,35,339.21,55.935,-5.6402,18.744,-85.086,6,0,0,0,28.038,310.47,0,0,0,2,28.038,100,0,0,0,0,0,0,2,338.51,2.5296,5.9466e+05,5.6342e+06,59,5.9438e+05,5.634e+06,25.5,471,124.06,4
0,201,35,252.51,40.503,-7.3342,33.444,-65.336,6,1,0,0,0,252.17,0,0,0,0,0,100,0,0,0,0,0,0,0,252.17,2.4017,5.9466e+05,5.6342e+06,59,5.9449e+05,5.634e+06,26.5,356,104.31,4
0,201,35,179.89,8.3103,-9.9323,32.831,-61.024,27,1,0,0,0,179.85,0,0,0,0,0,100,0,0,0,0,0,0,0,179.85,2.2549,5.9466e+05,5.6342e+06,59,5.9463e+05,5.634e+06,40.5,204,100,4
0,201,35,191.02,359.1,-9.3639,7.9224,-59.274,27,1,0,0,0,190.99,0,0,0,0,0,100,0,0,0,0,0,0,0,190.99,2.281,5.9466e+05,5.6342e+06,59,5.9466e+05,5.634e+06,41.5,194,98.25,4
0,314,28,100.44,125.27,-15.842,14.25,-54.649,27,0,10.665,0,52.948,47.3,0,0,0,2,52.948,100,0,0,0,0,0,0,2,100.25,2.0011,5.9479e+05,5.634e+06,57,5.9471e+05,5.634e+06,27.5,140,93.625,4
0,201,35,225.21,326.59,-7.4626,2.9387,-70.461,10,1,0,0,0,225,0,0,0,0,0,100,0,0,0,0,0,0,0,225,2.3522,5.9466e+05,5.6342e+06,59,5.9478e+05,5.634e+06,29.5,312,109.44,4
0,58,28,264.66,257.12,-4.6443,2.9514,-78.274,28,0,247.51,0,75.494,188.44,0,0,0,3,75.494,100,0,0,0,0,0,0,3,263.94,2.4215,5.9479e+05,5.634e+06,57,5.9505e+05,5.634e+06,35.5,317,117.25,4
0,57,37,326.69,225.25,-5.5076,10.682,-75.649,7,0,138.43,0,102.38,223.8,0,0,0,5,102.38,100,0,0,0,0,0,0,5,326.18,2.5135,5.9506e+05,5.6338e+06,70,5.9529e+05,5.634e+06,38.5,462,114.63,4
0,57,37,309.01,225.13,-5.8206,6.7759,-75.649,7,0,138.72,0,112.12,196.41,0,0,0,4,112.12,100,0,0,0,0,0,0,4,308.52,2.4893,5.9506e+05,5.6338e+06,70,5.9528e+05,5.634e+06,38.5,437,114.63,4
0,183,32,97.637,302.88,-15.73,8.8872,-79.086,5,0,5.5286,0,34.31,63.131,0,0,0,3,34.31,100,0,0,0,0,0,0,3,97.441,1.9887,5.9553e+05,5.6341e+06,72,5.9561e+05,5.634e+06,44.5,135,118.06,3
0,319,32,143.57,288.69,-10.458,15.33,-80.461,5,0,8.5313,0,35.194,108.01,0,0,0,5,35.194,100,0,0,0,0,0,0,5,143.2,2.156,5.9553e+05,5.6341e+06,72,5.9567e+05,5.634e+06,45.5,182,119.44,3
0,55,32,231.66,280.19,-6.2816,12.52,-74.086,27,0,13.452,0,74.09,156.93,0,0,0,4,74.09,100,0,0,0,0,0,0,4,231.02,2.3637,5.9553e+05,5.6341e+06,72,5.9576e+05,5.634e+06,46.5,269,113.06,3
0,55,32,314.95,277.85,-4.2672,2.0016,-77.836,27,0,13.377,0,46.443,267.63,0,0,0,4,46.443,100,0,0,0,0,0,0,4,314.07,2.497,5.9553e+05,5.6341e+06,72,5.9584e+05,5.634e+06,48.5,355,116.81,3
0,68,34,175.38,204.96,-11.443,11.962,-82.461,27,0,0,0,17.025,158.23,0,0,0,5,17.025,100,0,0,0,0,0,0,5,175.26,2.2437,5.9588e+05,5.6339e+06,87,5.9596e+05,5.634e+06,51.5,233,121.44,3
0,68,34,171.83,208.5,-11.353,11.001,-83.399,27,0,0,0,15.514,156.17,0,0,0,2,15.514,100,0,0,0,0,0,0,2,171.69,2.2347,5.9588e+05,5.6339e+06,87,5.9597e+05,5.634e+06,52.5,233,122.38,3
0,68,34,246.92,234.89,-7.2701,21.31,-81.336,5,0,6.2473,0.69415,96.907,149.51,0,0,0,6,96.907,100,0,0,0,0,0,0,6,246.42,2.3917,5.9588e+05,5.6339e+06,87,5.9609e+05,5.634e+06,55.5,344,120.31,3
0,68,34,263.88,234.56,-6.8073,16.196,-77.586,5,0,6.2704,0,79.216,184.14,0,0,0,5,79.216,100,0,0,0,0,0,0,5,263.36,2.4205,5.9588e+05,5.6339e+06,87,5.961e+05,5.634e+06,56.5,368,116.56,3
0,201,35,346.66,62.326,-5.6835,26.196,-82.774,6,0,0,0,58.391,287.47,0,0,0,5,58.391,100,0,0,0,0,0,0,5,345.86,2.5389,5.9466e+05,5.6342e+06,59,5.9435e+05,5.634e+06,30.5,468,121.75,4
0,201,35,189,31.588,-9.7569,18.359,-82.899,27,0,0,0,26.52,162.3,0,0,0,2,26.52,100,0,0,0,0,0,0,2,188.82,2.2761,5.9466e+05,5.6342e+06,59,5.9456e+05,5.634e+06,26.5,260,121.88,4
0,314,28,116.78,132.57,-14.177,12.882,-57.461,27,0,15.863,0,14.18,102.41,0,0,0,1,14.18,100,0,0,0,0,0,0,1,116.59,2.0667,5.9479e+05,5.634e+06,57,5.9471e+05,5.634e+06,52.5,165,96.438,4
0,58,28,319.95,254.96,-3.8443,1.3509,-79.899,28,0,222,0,108.73,210.37,0,0,0,4,108.73,100,0,0,0,0,0,0,4,319.09,2.5039,5.9479e+05,5.634e+06,57,5.951e+05,5.634e+06,35.5,392,118.88,4
0,319,32,142.41,282.57,-10.929,18.584,-77.336,5,0,11.787,0,58.69,83.34,0,0,0,4,58.69,100,0,0,0,0,0,0,4,142.03,2.1524,5.9553e+05,5.6341e+06,72,5.9567e+05,5.634e+06,44.5,170,116.31,3
0,55,32,256.86,274.69,-5.6695,5.9095,-77.086,27,0,0,0,108.79,147.35,0,0,0,4,108.79,100,0,0,0,0,0,0,4,256.14,2.4085,5.9553e+05,5.6341e+06,72,5.9579e+05,5.634e+06,45.5,277,116.06,3
0,55,32,356.27,274.83,-3.6137,3.9502,-78.461,27,0,0,0,26.529,328.73,0,0,0,2,26.529,100,0,0,0,0,0,0,2,355.26,2.5505,5.9553e+05,5.6341e+06,72,5.9589e+05,5.634e+06,54.5,385,117.44,3
0,55,32,448.37,274.48,-2.4903,4.6851,-81.774,27,0,0,0,34.038,413.07,0,0,0,3,34.038,100,0,0,0,0,0,0,3,447.1,2.6504,5.9553e+05,5.6341e+06,72,5.9598e+05,5.634e+06,52.5,482,120.75,3
0,68,34,240.43,224.33,-7.9321,21.131,-63.836,5,1,0,0,0,240.07,0,0,0,0,0,100,0,0,0,0,0,0,0,240.07,2.3803,5.9588e+05,5.6339e+06,87,5.9605e+05,5.634e+06,78.5,340,102.81,3
0,68,34,404.62,245.78,-4.0291,23.299,-82.086,5,0,6.2482,0,43.046,360.59,0,0,0,2,43.046,100,0,0,0,0,0,0,2,403.64,2.606,5.9588e+05,5.6339e+06,87,5.9625e+05,5.634e+06,75.5,535,121.06,3
0,201,35,297.53,61.712,-6.424,17.346,-66.649,6,1,0,0,0,296.85,0,0,0,0,0,100,0,0,0,0,0,0,0,296.85,2.4725,5.9466e+05,5.6342e+06,59,5.944e+05,5.6341e+06,40.5,403,105.63,4
0,314,28,161.47,125.17,-10.353,2.7188,-75.274,27,0,10.697,0,21.299,139.86,0,0,0,1,21.299,100,0,0,0,0,0,0,1,161.16,2.2073,5.9479e+05,5.634e+06,57,5.9466e+05,5.634e+06,27.5,225,114.25,4
0,201,35,135.07,352.77,-13.127,10.379,-84.774,27,0,0,0,15.408,119.64,0,0,0,1,15.408,100,0,0,0,0,0,0,1,135.05,2.1305,5.9466e+05,5.6342e+06,59,5.9467e+05,5.6341e+06,26.5,151,123.75,4
0,201,35,145.13,348.07,-12.246,16.036,-57.649,27,1,0,0,0,145.1,0,0,0,0,0,100,0,0,0,0,0,0,0,145.1,2.1617,5.9466e+05,5.6342e+06,59,5.9469e+05,5.6341e+06,48.5,172,96.625,4
0,314,28,108.81,143.97,-15.169,6.9389,-78.524,27,0,15.956,0,42.491,66.207,0,0,0,3,42.491,100,0,0,0,0,0,0,3,108.7,2.0362,5.9479e+05,5.634e+06,57,5.9473e+05,5.634e+06,27.5,152,117.5,4
0,309,32,346.26,142.04,-5.6899,0.4749,-77.461,6,0,0,0,45.861,300.01,0,0,0,3,45.861,100,0,0,0,0,0,0,3,345.87,2.5389,5.9506e+05,5.6338e+06,67,5.9485e+05,5.6341e+06,30.5,486,116.44,4
0,58,28,203.3,240.53,-6.5939,11.387,-67.274,5,0,173.49,0,65.663,137.18,0,0,0,2,65.663,100,0,0,0,0,0,0,2,202.84,2.3072,5.9479e+05,5.634e+06,57,5.9497e+05,5.6341e+06,33.5,277,106.25,4
0,58,28,226.36,244.91,-5.9269,11.608,-73.399,5,0,127.06,0,64.61,161.21,0,0,0,3,64.61,100,0,0,0,0,0,0,3,225.82,2.3538,5.9479e+05,5.634e+06,57,5.95e+05,5.6341e+06,33.5,301,112.38,4
0,58,28,315.01,250.53,-3.9044,3.2549,-79.711,28,0,288.17,0,112.99,201.21,0,0,0,6,112.99,100,0,0,0,0,0,0,6,314.2,2.4972,5.9479e+05,5.634e+06,57,5.9509e+05,5.6341e+06,35.5,402,118.69,4
0,57,37,354.54,219.39,-5.0772,3.276,-81.774,7,0,269.78,0,123.04,231.04,0,0,0,3,123.04,100,0,0,0,0,0,0,3,354.09,2.5491,5.9506e+05,5.6338e+06,70,5.9529e+05,5.6341e+06,38.5,499,120.75,4
0,55,32,133.09,277.34,-11.675,5.8588,-59.461,5,0,13.33,0,0.57704,132.14,0,0,0,1,0.57704,100,0,0,0,0,0,0,1,132.72,2.1229,5.9553e+05,5.6341e+06,72,5.9566e+05,5.634e+06,63.5,149,98.438,3
0,55,32,190.76,275.11,-7.9088,4.8185,-66.086,5,0,0,0,14.987,175.24,0,0,0,1,14.987,100,0,0,0,0,0,0,1,190.22,2.2793,5.9553e+05,5.6341e+06,72,5.9572e+05,5.634e+06,60.5,207,105.06,3
0,68,34,195.76,199.08,-10.562,11.756,-82.399,27,0,0,0,106.99,88.675,0,0,0,2,106.99,100,0,0,0,0,0,0,2,195.66,2.2915,5.9588e+05,5.6339e+06,87,5.9595e+05,5.634e+06,51.5,249,121.38,3
0,301,34,225.87,215.45,-8.6844,1.2519,-80.149,5,0,0,0,97.928,127.69,0,0,0,2,97.928,100,0,0,0,0,0,0,2,225.62,2.3534,5.9588e+05,5.6339e+06,87,5.9602e+05,5.634e+06,52.5,315,119.13,3
0,68,34,231.35,210.67,-8.7237,2.9501,-80.586,5,0,0,0,33.93,197.22,0,0,0,3,33.93,100,0,0,0,0,0,0,3,231.14,2.3639,5.9588e+05,5.6339e+06,87,5.96e+05,5.6341e+06,51.5,317,119.56,3
0,68,34,302.63,228.89,-5.9424,26.619,-77.211,5,0,0,0,23.239,278.87,0,0,0,1,23.239,100,0,0,0,0,0,0,1,302.1,2.4802,5.9588e+05,5.6339e+06,87,5.9611e+05,5.6341e+06,72.5,427,116.19,3
0,68,34,321.62,232.45,-5.5938,21.189,-80.149,5,0,6.4345,0,115.56,205.45,0,0,0,5,115.56,100,0,0,0,0,0,0,5,321.01,2.5065,5.9588e+05,5.6339e+06,87,5.9614e+05,5.6341e+06,55.5,451,119.13,3
0,68,34,400.72,242.99,-4.0682,24.284,-79.711,5,0,6.3965,0,120.7,279.08,0,0,0,8,120.7,100,0,0,0,0,0,0,8,399.78,2.6018,5.9588e+05,5.6339e+06,87,5.9624e+05,5.634e+06,58.5,539,118.69,3
0,201,35,181.96,47.896,-10.432,21.355,-77.399,27,0,0,0,16.721,164.93,0,0,0,1,16.721,100,0,0,0,0,0,0,1,181.65,2.2592,5.9466e+05,5.6342e+06,59,5.9452e+05,5.6341e+06,25.5,257,116.38,4
0,201,35,154.3,38.95,-11.894,28.232,-65.649,27,1,0,0,0,154.11,0,0,0,0,0,100,0,0,0,0,0,0,0,154.11,2.1878,5.9466e+05,5.6342e+06,59,5.9456e+05,5.6341e+06,35.5,217,104.63,4
0,309,32,350.85,146.04,-5.616,-0.44608,-77.961,6,0,0,0,72.848,277.67,0,0,0,1,72.848,100,0,0,0,0,0,0,1,350.52,2.5447,5.9506e+05,5.6338e+06,67,5.9487e+05,5.6341e+06,29.5,487,116.94,4
0,58,28,245.11,244.38,-5.4766,6.7615,-73.399,5,1,237.57,0,0,244.52,0,0,0,0,0,100,0,0,0,0,0,0,0,244.52,2.3883,5.9479e+05,5.634e+06,57,5.9501e+05,5.6341e+06,61.5,327,112.38,4
0,57,37,322.49,209.74,-5.7547,-2.4444,-81.711,7,0,297.91,0,8.4238,313.79,0,0,0,1,8.4238,100,0,0,0,0,0,0,1,322.21,2.5081,5.9506e+05,5.6338e+06,70,5.9522e+05,5.6341e+06,99.5,440,120.69,4
0,55,32,152.05,268.49,-10.616,1.9185,-83.774,5,0,0,0,61.792,89.828,0,0,0,2,61.792,100,0,0,0,0,0,0,2,151.62,2.1808,5.9553e+05,5.6341e+06,72,5.9568e+05,5.6341e+06,43.5,156,122.75,3
0,55,32,290.62,266.25,-5.2101,1.6674,-76.586,27,0,0,0,91.243,198.55,0,0,0,5,91.243,100,0,0,0,0,0,0,5,289.8,2.4621,5.9553e+05,5.6341e+06,72,5.9582e+05,5.6341e+06,45.5,309,115.56,3
0,55,32,344.15,268.33,-4.0721,9.3942,-76.274,27,0,0,0,39.596,303.57,0,0,0,3,39.596,100,0,0,0,0,0,0,3,343.17,2.5355,5.9553e+05,5.6341e+06,72,5.9588e+05,5.6341e+06,52.5,354,115.25,3
0,68,34,322.22,228.15,-5.5835,16.328,-70.086,5,0,0,0,133.21,188.46,0,0,0,5,133.21,100,0,0,0,0,0,0,5,321.67,2.5074,5.9588e+05,5.6339e+06,87,5.9612e+05,5.6341e+06,55.5,455,109.06,3
0,201,35,340.24,73.962,-5.7899,22.349,-72.899,6,0,0,0,2.3771,336.96,0,0,0,1,2.3771,100,0,0,0,0,0,0,1,339.34,2.5306,5.9466e+05,5.6342e+06,59,5.9433e+05,5.6341e+06,31.5,421,111.88,4
6,299,35,302.44,69.887,-6.5077,20.925,-80.211,6,0,0,0,33.384,268.29,0,0,0,1,33.384,100,0,0,0,0,0,0,1,301.67,2.4795,5.9466e+05,5.6342e+06,59,5.9437e+05,5.6341e+06,24.5,388,119.19,4
0,201,35,227.18,63.322,-8.3882,21.305,-63.774,6,1,0,0,0,226.65,0,0,0,0,0,100,0,0,0,0,0,0,0,226.65,2.3554,5.9466e+05,5.6342e+06,59,5.9445e+05,5.6341e+06,41.5,305,102.75,4
0,201,35,98.25,355.91,-18.304,18.173,-67.524,27,1,0,0,0,98.233,0,0,0,0,0,100,0,0,0,0,0,0,0,98.233,1.9923,5.9466e+05,5.6342e+06,59,5.9466e+05,5.6341e+06,26.5,105,106.5,4
0,72,35,142.13,315.29,-12.496,-0.37524,-67.149,6,1,0,0,0,141.93,0,0,0,0,0,100,0,0,0,0,0,0,0,141.93,2.1521,5.9466e+05,5.6342e+06,59,5.9476e+05,5.6341e+06,52.5,201,106.13,4
0,58,28,136.95,189.67,-11.756,15.11,-61.586,6,0,19.426,0,6.432,130.48,0,0,0,3,6.432,100,0,0,0,0,0,0,3,136.91,2.1364,5.9479e+05,5.634e+06,57,5.9481e+05,5.6341e+06,43.5,158,100.56,4
0,58,28,146.93,203.25,-10.601,6.043,-78.024,6,0,45.64,0,17.739,129.1,0,0,0,3,17.739,100,0,0,0,0,0,0,3,146.84,2.1668,5.9479e+05,5.634e+06,57,5.9485e+05,5.6341e+06,29.5,193,117,4
0,309,32,359.72,146.22,-5.4783,-0.16504,-77.899,6,0,0,0,75.269,284.11,0,0,0,1,75.269,100,0,0,0,0,0,0,1,359.38,2.5556,5.9506e+05,5.6338e+06,67,5.9486e+05,5.6341e+06,29.5,499,116.88,4
0,58,28,280.53,241.7,-4.7885,5.2325,-77.461,5,0,239.81,0,120.6,159.29,0,0,0,4,120.6,100,0,0,0,0,0,0,4,279.89,2.447,5.9479e+05,5.634e+06,57,5.9504e+05,5.6341e+06,33.5,380,116.44,4
0,58,28,312.53,246.22,-3.9354,-2.0755,-78.086,28,1,296.8,0,0,311.76,0,0,0,0,0,100,0,0,0,0,0,0,0,311.76,2.4938,5.9479e+05,5.634e+06,57,5.9508e+05,5.6341e+06,67.5,412,117.06,4
0,319,32,175.93,98.499,-10.466,11.888,-69.149,5,0,10.492,0,8.7141,166.73,0,0,0,1,8.7141,100,0,0,0,0,0,0,1,175.44,2.2441,5.9553e+05,5.6341e+06,72,5.9536e+05,5.6341e+06,69.5,200,108.13,3
0,319,32,135.15,100.23,-13.522,21.056,-65.336,5,0,10.548,0,35.007,99.77,0,0,0,2,35.007,100,0,0,0,0,0,0,2,134.78,2.1296,5.9553e+05,5.6341e+06,72,5.954e+05,5.6341e+06,63.5,157,104.31,3
0,57,37,452.6,228.31,-3.8553,16.031,-70.274,5,1,0,0,0,451.83,0,0,0,0,0,100,0,0,0,0,0,0,0,451.83,2.655,5.9506e+05,5.6338e+06,70,5.954e+05,5.6341e+06,58.5,639,109.25,4
0,57,37,455.42,228.29,-3.8314,15.803,-70.336,5,1,0,0,0,454.64,0,0,0,0,0,100,0,0,0,0,0,0,0,454.64,2.6577,5.9506e+05,5.6338e+06,70,5.954e+05,5.6341e+06,58.5,643,109.31,4
0,55,32,69.836,240.87,-22.9,13.645,-65.711,5,0,0,0,18.065,51.614,0,0,0,1,18.065,100,0,0,0,0,0,0,1,69.678,1.8431,5.9553e+05,5.6341e+06,72,5.9559e+05,5.6341e+06,55.5,95,104.69,3
0,55,32,117.34,252.65,-13.652,10.75,-56.024,5,0,0,0,7.7229,109.31,0,0,0,1,7.7229,100,0,0,0,0,0,0,1,117.03,2.0683,5.9553e+05,5.6341e+06,72,5.9564e+05,5.6341e+06,61.5,147,95,3
0,68,34,271.27,214.33,-7.248,20.627,-78.086,5,0,0,0,82.084,188.89,0,0,0,5,82.084,100,0,0,0,0,0,0,5,270.98,2.4329,5.9588e+05,5.6339e+06,87,5.9604e+05,5.6341e+06,52.5,377,117.06,3
0,201,35,132.02,56.43,-14.238,23.769,-72.899,27,0,0,0,2.0269,129.72,0,0,0,1,2.0269,100,0,0,0,0,0,0,1,131.75,2.1197,5.9466e+05,5.6342e+06,59,5.9455e+05,5.6341e+06,25.5,183,111.88,4
0,314,28,280.51,125.28,-6.4073,8.318,-71.024,27,0,10.713,0,21.372,258.6,0,0,0,1,21.372,100,0,0,0,0,0,0,1,279.97,2.4471,5.9479e+05,5.634e+06,57,5.9456e+05,5.6341e+06,25.5,391,110,4
0,201,35,80.081,15.945,-22.089,23.89,-67.899,27,1,0,0,0,80.05,0,0,0,0,0,100,0,0,0,0,0,0,0,80.05,1.9034,5.9466e+05,5.6342e+06,59,5.9464e+05,5.6341e+06,25.5,99,106.88,4
0,201,35,76,0,-23.153,24.399,-67.024,27,1,0,0,0,75.987,0,0,0,0,0,100,0,0,0,0,0,0,0,75.987,1.8807,5.9466e+05,5.6342e+06,59,5.9466e+05,5.6341e+06,26.5,76,106,4
0,201,35,81.86,334.69,-21.654,12.057,-68.524,10,1,0,0,0,81.809,0,0,0,0,0,100,0,0,0,0,0,0,0,81.809,1.9128,5.9466e+05,5.6342e+06,59,5.9469e+05,5.6341e+06,26.5,109,107.5,4
0,72,35,128.23,308.03,-13.802,10.341,-62.336,6,1,0,0,0,128,0,0,0,0,0,100,0,0,0,0,0,0,0,128,2.1072,5.9466e+05,5.6342e+06,59,5.9476e+05,5.6341e+06,50.5,180,101.31,4
0,58,28,214.35,226.7,-6.7843,4.915,-72.586,5,1,206.24,0,0,214,0,0,0,0,0,100,0,0,0,0,0,0,0,214,2.3304,5.9479e+05,5.634e+06,57,5.9495e+05,5.6341e+06,61.5,303,111.56,4
2,197,32,232.26,357.29,-6.0216,2.3111,-78.774,5,0,46.444,0,40.82,191.4,0,0,0,3,40.82,100,0,0,0,0,0,0,3,232.22,2.3659,5.9523e+05,5.6344e+06,62,5.9524e+05,5.6341e+06,57.5,243,117.75,2
0,319,32,125.72,111.46,-14.495,23.669,-60.711,5,0,9.9334,0,13.591,111.82,0,0,0,2,13.591,100,0,0,0,0,0,0,2,125.41,2.0983,5.9553e+05,5.6341e+06,72,5.9542e+05,5.6341e+06,62.5,163,99.688,3
0,55,32,171.71,251.67,-9.4238,3.3103,-73.711,5,0,0,0,26.348,144.92,0,0,0,3,26.348,100,0,0,0,0,0,0,3,171.26,2.2337,5.9553e+05,5.6341e+06,72,5.957e+05,5.6341e+06,56.5,217,112.69,3
0,55,32,238.29,259.11,-6.5832,12.11,-73.461,27,0,0,0,47.061,190.57,0,0,0,4,47.061,100,0,0,0,0,0,0,4,237.63,2.3759,5.9553e+05,5.6341e+06,72,5.9577e+05,5.6341e+06,44.5,279,112.44,3
0,68,34,356.52,226.59,-5.0492,16.213,-68.524,5,1,0,0,0,355.94,0,0,0,0,0,100,0,0,0,0,0,0,0,355.94,2.5514,5.9588e+05,5.6339e+06,87,5.9614e+05,5.6341e+06,75.5,504,107.5,3
6,299,35,278.49,78.609,-7.0621,19.453,-80.461,6,0,0,0,65.208,212.51,0,0,0,2,65.208,100,0,0,0,0,0,0,2,277.72,2.4436,5.9466e+05,5.6342e+06,59,5.9438e+05,5.6341e+06,24.5,328,119.44,4
0,201,35,91.831,51.633,-20.042,9.3628,-73.399,27,0,0,0,23.631,68.03,0,0,0,2,23.631,100,0,0,0,0,0,0,2,91.661,1.9622,5.9466e+05,5.6342e+06,59,5.9459e+05,5.6341e+06,25.5,129,112.38,4
0,72,35,106.4,310.43,-16.491,10.187,-64.024,6,0,0,0,15.934,90.293,0,0,0,2,15.934,100,0,0,0,0,0,0,2,106.23,2.0262,5.9466e+05,5.6342e+06,59,5.9474e+05,5.6341e+06,49.5,150,103,4
